StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,DistributionChannel,UserLanguage,consent,age,sex,sex_7_TEXT,ethnic,ethnic_8_TEXT,relstat,child,educ,jobcat,jobtitle,emp,yearsemp,yearsjob,worksit,worksit_5_TEXT,level,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,mil1,mil2,mil3,mil4,mil5,Q174_First Click,Q174_Last Click,Q174_Page Submit,Q174_Click Count,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,sig9,sig10,sig11,sig12,sig13,sig14,sig15,sig16,sig17,coh1,coh2,coh3,coh4,coh5,coh6,attn1,coh7,coh8,coh9,coh10,coh11,coh12,coh13,coh14,coh15,coh16,wamiuncategorized,purp1,purp2,purp3,purp4,purp5,purp6,purp7,purp8,purp9,attn2,purp10,purp11,purp12,purp13,purp14,purp15,purp16,socwor1,socwor2,socwor3,socwor4,socwor5,socwor6,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,pg1,pg2,pg3,pg4,pg5,gmw1,gmw2,gmw3,gmw4,gmw5,gmw6,gmw7,gmw8,choice,persinc,housinc,seslad,ses1,ses2,ses3,comments,id,random
08/06/2022 21:08,08/06/2022 21:15,0,100,385,1,08/06/2022 21:15,anonymous,EN,1,22,1,,2,,1,1,2,11,Individual Contributor,1,2,2,2,,5,8.229,31.46,32.329,7,1,1,2,1,6,4.031,13.56,16.158,6,1,2,2,2,5,3,1,2,1,1,1,1,1,1,2,1,2,4,1,5,4,2,1,2,3,6,1,2,5,2,6,6,6,6,1,2,1,1,2,3,4,3,5,1,6,1,2,5,2,4,5,2,4,5,2,3,3,4,3,4,4,5,3,4,3,3,2,2,3,2,1,1,1,1,1,1,2,2,2,2,4,5,7,3,2,4,,,27656
08/06/2022 20:13,08/06/2022 20:21,0,100,432,1,08/06/2022 20:21,anonymous,EN,1,41,1,,4,,6,1,4,20,director of product development,1,3,2,4,,3,3.442,72.163,82.17,18,3,3,3,3,3,2.996,16.515,17.207,12,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,5,4,5,6,6,2,2,3,2,2,3,2,2,6,6,6,6,6,4,,5,5,5,5,5,5,4,6,5,5,5,4,5,4,4,6,6,5,5,5,6,5,5,5,3,4,4,5,4,5,4,5,4,4,5,5,5,5,5,5,5,4,2,7,7,3,7,7,7,no comment,,94109
08/06/2022 19:44,08/06/2022 19:49,0,100,284,1,08/06/2022 19:49,anonymous,EN,1,35,1,,4,,1,1,3,22,data entry associate,1,2,2,2,,4,6.68,29.079,29.976,12,6,6,6,6,1,2.418,7.285,8.173,5,6,4,4,4,2,6,5,6,5,6,6,6,5,5,6,5,5,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,4,6,3,2,2,,,57227
08/06/2022 20:28,08/06/2022 20:33,0,100,325,1,08/06/2022 20:33,anonymous,EN,1,31,2,,1,,1,1,4,8,teacher,1,3,3,2,,5,1.687,25.75,30.418,9,5,6,6,5,5,1.773,8.87,10.34,9,5,5,5,6,3,6,6,6,5,6,5,6,5,5,3,5,5,3,5,3,4,6,6,2,5,7,6,5,5,6,4,4,4,2,5,5,6,6,5,7,5,5,3,5,6,6,5,5,4,5,6,3,1,1,5,2,1,1,3,1,1,2,2,2,1,2,2,3,6,1,5,4,5,6,5,6,5,6,5,2,4,3,5,2,1,2,thanks for reminding me that teaching sucks. ,,79466
08/06/2022 21:03,08/06/2022 21:09,0,100,367,1,08/06/2022 21:09,anonymous,EN,1,31,2,,4,,7,1,4,1,Art Director,1,2,2,4,,2,1.178,18.54,19.494,7,1,1,1,1,7,55.536,100.497,101.401,6,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,6,6,6,6,6,3,2,2,2,2,2,1,2,6,5,2,2,2,2,6,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,7,1,1,1,,,78031
08/06/2022 19:55,08/06/2022 20:05,0,100,554,1,08/06/2022 20:05,anonymous,EN,1,52,2,,1,,2,3,5,4,bookkeeper,1,2,2,2,,5,5.141,33.702,36,7,5,5,5,5,3,3.611,16.144,17.886,6,6,6,6,7,1,5,4,5,4,4,6,5,5,6,5,4,6,4,4,7,7,7,1,2,1,1,2,2,1,1,7,7,7,7,5,5,5,4,5,4,7,5,6,5,6,6,5,6,3,6,4,6,7,7,6,6,6,7,6,4,5,1,5,6,6,5,4,4,5,4,4,5,4,5,4,4,4,5,5,2,5,7,7,6,6,5,,,26221
08/06/2022 20:31,08/06/2022 21:13,0,100,2522,1,08/06/2022 21:13,anonymous,EN,1,38,2,,8,Multi-ethnic,2,2,4,6,Director of IT,1,4,4,5,"Remotely working from home due to the pandemic, but usually work in an office.",2,268.411,319.033,320.587,8,7,7,7,7,1,261.133,274.11,276.085,6,6,6,6,6,1,5,6,7,6,7,7,7,7,7,7,6,6,6,6,6,7,6,1,2,1,,1,1,1,1,7,6,7,6,6,7,6,7,6,6,7,7,7,7,6,6,6,6,7,6,6,7,7,7,6,7,7,7,7,,6,1,6,6,6,,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,6,4,6,2,2,Nothing that I can think of off the top of my head. Thank you for the interesting study.,,15512
08/06/2022 20:29,08/06/2022 21:06,0,100,2253,1,08/06/2022 21:06,anonymous,EN,1,29,2,,3,,1,1,4,14,Healthcare Customer Service,1,3,2,1,,5,30.152,106.889,107.646,12,6,5,7,6,2,2.652,11.002,13.338,11,6,5,5,6,5,5,7,7,4,6,6,6,5,7,5,6,7,5,5,7,7,5,5,2,6,5,3,6,6,5,6,,6,6,7,6,7,7,5,6,7,6,7,6,6,6,6,4,5,5,5,5,5,5,6,7,6,6,5,6,6,2,7,6,5,5,5,2,6,5,3,5,7,5,5,6,6,6,3,2,5,6,5,3,2,6,None,,72062
08/06/2022 20:07,08/06/2022 20:12,0,100,281,1,08/06/2022 20:12,anonymous,EN,1,29,1,,3,,7,1,5,13,speech pathologist,1,2,2,2,,4,2.395,23.811,24.619,9,5,6,6,6,2,2.045,11.611,12.801,9,6,5,6,6,5,6,5,6,5,7,6,6,6,5,6,6,5,5,5,5,6,6,1,2,2,2,3,5,2,1,6,6,6,6,6,,7,7,6,6,6,7,6,6,6,7,6,6,6,6,6,6,5,6,6,5,6,6,6,5,6,2,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,2,6,6,5,5,5,3,,,73811
08/06/2022 20:15,08/06/2022 20:38,0,100,1343,1,08/06/2022 20:38,anonymous,EN,1,23,1,,1,,1,1,4,10,Server,1,1,1,2,,5,130.491,204.392,205.562,9,5,5,6,5,2,3.107,15.211,16.1,9,1,1,1,2,1,1,1,1,3,2,1,3,1,1,1,1,2,1,2,6,5,3,2,2,2,1,3,2,3,3,6,6,4,6,2,2,1,2,1,1,3,2,3,2,6,4,1,2,3,2,2,1,5,5,2,5,5,6,2,2,3,4,5,5,5,2,2,2,3,2,2,2,2,1,1,2,2,2,1,2,2,6,6,3,3,2,"For the question about whether I would choose higher pay or more meaningful work, I chose higher pay because right now I am working my current job in order to save up to go to graduate school to pursue work that will be more meaningful, so in general I'd chose meaningful work but for right now I would choose higher pay.",,15168
08/06/2022 18:42,08/06/2022 18:54,0,100,689,1,08/06/2022 18:54,anonymous,EN,1,53,2,,1,,2,3,5,8,Teacher,1,5,5,2,,5,10.129,45.546,47.112,7,6,6,7,6,1,233.162,247.469,248.52,8,6,6,5,6,1,6,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,7,2,2,5,1,3,2,3,3,5,6,6,6,5,6,7,6,6,7,6,6,6,6,6,6,7,6,7,7,7,7,6,6,6,5,6,6,6,5,5,2,5,5,5,4,7,6,7,6,6,6,6,6,6,6,6,6,6,2,5,8,4,5,6,4,no,,89439
08/06/2022 21:17,08/06/2022 21:22,0,100,299,1,08/06/2022 21:22,anonymous,EN,1,26,1,,4,,7,1,5,4,Experienced Tax Senior,1,2,2,1,,4,1.927,20.555,22.59,10,4,4,4,4,5,2.323,12.793,13.624,12,5,5,5,5,5,4,3,5,4,5,3,3,3,5,3,3,5,4,5,5,5,4,2,2,2,3,3,3,4,,5,5,5,5,5,5,5,5,5,3,,5,5,5,6,5,5,5,5,5,5,5,6,6,6,6,6,6,5,6,5,2,6,6,5,5,5,5,5,5,5,4,5,4,4,4,4,5,4,2,6,6,4,3,5,4,,,35763
08/06/2022 19:23,08/06/2022 19:30,0,100,401,1,08/06/2022 19:30,anonymous,EN,1,39,1,,1,,1,1,6,16,Assistant Director,1,2,2,4,,2,5.004,31.537,33.245,10,5,5,5,5,3,6.708,17.676,18.829,6,5,4,5,5,5,5,4,6,5,5,5,5,6,6,5,5,6,4,3,6,6,5,2,2,3,2,3,2,2,2,6,6,6,6,4,5,5,6,5,6,6,5,5,6,6,5,5,6,5,5,5,6,6,6,5,6,6,6,6,5,5,2,6,6,6,4,5,5,6,5,5,6,6,6,6,6,6,6,6,2,7,7,4,6,4,3,,,39296
08/06/2022 20:14,08/06/2022 20:20,0,100,404,1,08/06/2022 20:20,anonymous,EN,1,34,2,,1,,1,1,4,4,Supervisor,1,4,2,2,,4,9.697,34.173,35.829,7,5,4,5,4,3,3.881,16.708,17.688,9,4,5,4,4,3,5,4,5,4,3,,5,5,5,5,5,5,4,4,5,5,5,4,2,3,3,5,3,,4,6,5,5,5,4,6,6,6,4,5,6,5,6,5,6,5,5,6,6,5,5,5,6,6,4,6,6,6,5,5,5,5,5,5,6,5,5,5,5,5,5,5,,5,5,5,5,6,,2,6,6,3,5,5,4,no,,88645
08/06/2022 20:49,08/06/2022 21:00,0,100,673,1,08/06/2022 21:00,anonymous,EN,1,36,2,,1,,2,1,5,8,Event Coordinator,1,4,3,4,,4,6.118,50.914,52.658,7,1,1,1,1,3,7.2,28.549,30.744,6,1,1,4,3,7,1,1,3,1,1,1,1,1,1,1,1,1,5,2,7,7,7,1,2,2,1,2,1,1,1,7,7,7,7,1,3,4,1,5,2,7,3,6,1,6,3,1,7,3,3,5,1,6,5,7,5,7,7,6,1,5,1,5,5,6,6,5,5,5,5,5,1,2,1,1,1,7,3,2,1,6,8,5,1,7,7,,,30827
08/06/2022 20:56,08/06/2022 21:02,0,100,329,1,08/06/2022 21:02,anonymous,EN,1,35,2,,1,,7,1,4,16,Building Decarbonization Manager,1,3,1,2,,5,19.293,42.803,43.616,8,6,6,6,6,1,3.681,11.285,12.245,8,7,6,7,7,2,4,6,6,4,5,5,5,6,6,5,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,4,5,3,2,2,6,6,5,6,5,6,6,6,5,5,5,6,6,6,2,6,7,3,6,6,6,,,98815
08/06/2022 20:42,08/06/2022 20:52,0,100,617,1,08/06/2022 20:52,anonymous,EN,1,29,7,nonbinary,1,,2,3,4,8,educator and delivery driver,1,2,2,4,,5,2.999,48.124,48.801,7,2,1,5,2,6,8.345,17.297,17.859,9,4,3,5,5,4,4,4,5,5,2,1,2,2,4,1,2,2,4,3,4,3,5,2,2,5,5,6,3,4,6,2,5,5,5,3,1,5,3,1,3,5,5,5,3,6,3,4,3,5,2,3,4,1,1,5,1,1,2,2,1,1,6,2,2,2,3,3,4,3,4,2,3,4,2,2,2,3,2,5,2,2,4,9,1,1,1,,,96329
08/06/2022 21:10,08/06/2022 21:15,0,100,293,1,08/06/2022 21:15,anonymous,EN,1,33,1,,1,,1,1,4,6,software developer,1,2,2,4,,4,4.8,20.46,23.904,8,5,5,5,5,3,3.898,11.565,12.058,7,5,4,5,5,3,5,1,2,1,3,2,2,3,4,3,2,3,5,4,6,5,3,2,2,6,4,6,2,4,4,6,6,5,5,2,2,3,3,3,2,3,2,5,3,6,2,2,2,1,4,3,1,2,3,5,1,3,2,4,3,2,5,3,5,5,3,5,5,4,5,4,2,3,3,2,3,1,2,2,1,4,7,3,5,5,4,,,48579
08/06/2022 21:51,08/06/2022 21:57,0,100,372,1,08/06/2022 21:57,anonymous,EN,1,43,1,,1,,7,2,5,13,research coordinator,1,2,2,2,,5,12.341,36.35,37.842,7,7,7,7,7,1,4.396,13.342,14.421,5,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,4,7,4,4,4,1,2,1,1,4,4,4,4,5,4,7,7,7,4,7,4,5,5,4,5,4,5,6,7,7,4,4,4,4,5,1,1,7,1,1,1,3,3,3,4,3,3,3,3,5,7,4,5,5,7,7,7,7,7,7,7,7,2,5,5,5,1,1,1,,,93770
08/06/2022 20:20,08/06/2022 20:35,0,100,925,1,08/06/2022 20:35,anonymous,EN,1,30,2,,1,,2,2,4,17,Lab Manager,1,2,2,1,,2,9.63,48.25,50.227,8,6,6,6,6,2,19.701,111.955,112.744,6,3,3,3,3,4,4,3,4,3,4,3,3,3,3,4,3,4,5,2,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,4,4,5,6,6,6,6,6,5,6,4,5,6,6,6,4,6,6,6,6,6,6,6,6,4,6,2,6,6,6,4,5,5,6,4,5,4,6,4,3,4,6,4,4,2,6,6,7,6,6,5,,,21536
08/06/2022 20:58,08/06/2022 21:03,0,100,311,1,08/06/2022 21:03,anonymous,EN,1,35,1,,1,,7,1,5,5,Mental Health Specialist,1,2,2,2,,4,1.341,37.97,39.151,10,3,5,5,5,3,2.741,10.888,11.953,6,6,6,5,6,2,6,4,6,6,6,5,5,5,5,3,3,3,5,6,6,5,4,3,2,2,6,7,5,5,7,6,6,6,5,5,3,6,6,3,3,6,3,3,5,6,4,4,2,2,2,2,5,5,6,6,5,5,6,6,2,4,5,3,3,3,2,5,4,6,4,5,3,6,5,5,5,5,5,6,1,5,8,7,3,6,2,,,55142
08/06/2022 20:05,08/06/2022 20:22,0,100,1020,1,08/06/2022 20:22,anonymous,EN,1,49,2,,1,,2,3,5,8,an educator,1,5,5,2,,3,1.911,55.996,57.685,15,5,5,4,6,1,1.195,36.847,38.139,11,7,6,6,6,1,6,6,7,6,7,7,7,6,7,6,6,7,4,4,6,6,5,1,2,1,1,2,2,2,1,6,6,6,6,4,6,7,6,6,6,6,7,6,7,6,6,7,7,7,6,7,6,6,6,7,6,6,6,6,6,4,2,6,6,6,6,5,6,5,6,5,6,6,6,7,7,5,6,6,1,7,7,6,5,2,2,None at this time. ,,82389
08/06/2022 21:56,08/06/2022 22:04,0,100,489,1,08/06/2022 22:04,anonymous,EN,1,53,1,,1,,,2,2,20,Owner/Manager Motel,1,2,2,2,,1,22.652,56.495,59.701,7,6,6,6,6,2,3.429,18.67,20.098,6,6,5,5,5,2,5,6,6,5,6,6,6,6,5,5,5,5,6,5,5,5,5,3,2,3,3,4,3,3,3,5,5,5,5,5,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,5,5,5,5,6,6,5,5,5,5,5,3,5,6,6,5,6,6,6,5,5,5,5,6,6,6,5,5,6,1,4,7,7,2,2,2,,,57933
08/06/2022 20:21,08/06/2022 20:27,0,100,353,1,08/06/2022 20:27,anonymous,EN,1,40,2,,1,,2,3,4,4,Quality Manager,1,3,3,4,,3,3.401,29.544,30.639,10,5,6,7,6,1,4.845,13.582,14.496,6,2,2,6,6,2,2,2,4,2,2,6,6,6,3,4,4,4,2,2,6,6,6,2,2,3,2,5,2,2,2,6,6,6,7,6,6,4,2,5,4,6,4,5,6,6,5,5,3,3,4,4,4,6,6,3,7,6,6,6,2,4,2,3,5,5,4,2,4,6,3,3,4,5,6,4,6,5,6,6,2,5,6,5,5,4,3,"Your ladder is backwards from how it's done in almost every other survey (which have 10 at the top). Not a biggie, just thought you should know. ",,65105
08/06/2022 19:34,08/06/2022 19:42,0,100,453,1,08/06/2022 19:42,anonymous,EN,1,42,2,,1,,2,1,4,6,software analyst ,1,3,3,1,,4,4.068,35.026,36.231,12,5,5,6,6,2,5.865,20.575,21.354,10,6,6,6,6,1,6,5,6,6,5,6,5,6,6,6,4,6,6,5,6,5,5,3,2,2,4,5,2,2,5,6,6,6,6,6,6,6,6,6,6,7,5,6,6,6,6,6,6,5,5,6,7,5,5,5,5,5,5,6,5,5,2,5,5,4,6,6,6,6,6,5,6,6,6,6,6,6,6,6,2,5,7,4,6,7,6,no,,52722
08/06/2022 19:54,08/06/2022 20:11,0,100,1042,1,08/06/2022 20:11,anonymous,EN,1,24,1,,8,black/white,1,1,4,4,Online Content Specialist,1,2,2,1,,5,8.637,39.34,41.081,9,3,5,4,5,5,65.424,139.894,141.197,12,5,5,4,4,5,5,3,3,3,5,7,6,5,6,5,5,3,5,5,5,5,5,3,2,3,4,3,3,4,5,5,4,4,5,5,5,3,5,5,5,5,3,5,5,6,5,3,4,5,7,3,5,6,5,5,5,5,5,5,6,6,4,5,5,4,5,5,6,5,6,5,5,5,5,4,5,4,4,4,2,7,8,7,6,6,3,,,85983
08/06/2022 21:02,08/06/2022 21:13,0,100,659,1,08/06/2022 21:13,anonymous,EN,1,59,2,,1,,1,1,4,6,computer technican,1,4,5,4,,6,6.09,95.547,96.751,18,6,6,6,6,1,6.336,22.721,25.013,8,7,5,7,7,1,7,5,5,5,5,7,7,7,7,7,7,7,5,5,7,7,5,1,2,1,1,1,1,1,1,7,7,7,7,7,7,5,7,7,7,7,5,5,7,6,7,7,7,5,7,5,7,7,6,7,7,7,7,7,6,7,1,5,5,5,7,6,6,7,6,6,7,6,7,7,7,7,6,6,1,5,5,3,6,7,6,,,98314
08/06/2022 19:36,08/06/2022 19:44,0,100,472,1,08/06/2022 19:44,anonymous,EN,1,39,2,,1,,1,1,4,7,Asphalt repair specialist,1,3,2,2,,5,5.805,45.916,47.494,7,5,5,6,6,2,4.034,16.965,18.229,6,7,6,7,7,2,5,1,6,5,1,4,1,7,7,6,1,7,1,1,7,7,4,1,2,1,1,1,1,1,1,7,7,7,,6,5,6,4,6,4,7,6,7,7,6,6,7,7,4,6,6,4,1,5,6,4,6,6,5,7,4,7,1,1,1,1,1,1,4,1,1,5,7,1,2,1,1,1,7,2,7,7,3,6,7,7,,,84582
08/06/2022 19:41,08/06/2022 19:57,0,100,913,1,08/06/2022 19:57,anonymous,EN,1,23,1,,1,,7,1,4,10,Shift Manager,1,2,2,2,,4,7.459,40.467,42.461,10,4,3,3,4,3,4.117,87.984,89.799,9,6,5,6,6,3,5,1,2,2,5,2,4,3,2,3,3,5,3,5,5,6,6,3,2,5,3,6,2,6,6,5,6,6,4,5,4,5,4,3,2,5,5,5,5,6,5,5,5,3,5,4,5,3,2,6,2,4,4,5,2,4,5,2,2,2,3,3,3,4,3,5,3,5,4,5,4,3,3,5,2,3,8,4,3,2,2,,,23204
08/06/2022 22:25,08/06/2022 22:33,0,100,498,1,08/06/2022 22:33,anonymous,EN,1,55,1,,1,,2,3,5,6,Head Administrator,1,3,3,4,,2,6.774,37.092,38.921,7,5,7,7,7,1,5.301,38.435,39.542,8,7,6,7,7,2,7,4,6,6,6,6,5,5,6,7,5,6,6,7,7,6,6,1,2,5,5,5,2,3,1,5,7,7,7,7,7,7,6,5,7,6,5,6,7,6,6,6,6,7,7,7,7,6,7,7,6,6,5,6,6,7,1,7,7,6,6,,7,6,7,6,7,7,5,5,6,6,7,6,2,7,7,6,5,2,3,,,89571
08/06/2022 19:33,08/06/2022 19:38,0,100,335,1,08/06/2022 19:38,anonymous,EN,1,33,1,,2,,1,1,5,20,Manager,1,2,2,1,,3,9.789,27.869,28.955,9,5,5,6,5,1,1.915,14.018,15.616,6,6,6,5,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,1,2,2,1,1,1,1,1,7,7,7,6,7,6,,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,7,6,2,6,6,4,5,5,7,no,,87402
08/06/2022 20:58,08/06/2022 21:07,0,100,559,1,08/06/2022 21:07,anonymous,EN,1,24,2,,4,,1,1,4,17,Researcher,1,2,2,2,,5,280.132,294.446,294.655,13,2,3,3,3,5,0.901,6.702,7.525,12,6,6,6,6,1,6,6,7,7,6,5,6,6,6,6,6,5,6,6,7,6,6,2,2,2,2,2,2,2,2,6,3,6,6,6,6,7,6,6,7,7,6,6,7,6,7,7,6,7,6,6,6,6,6,6,6,6,6,6,5,5,3,5,5,5,5,6,5,6,5,6,5,5,5,5,5,5,5,5,2,3,3,3,5,5,5,,,33169
08/06/2022 20:05,08/06/2022 20:20,0,100,873,1,08/06/2022 20:20,anonymous,EN,1,34,2,,1,,7,1,4,12,Consultant ,1,2,2,1,,4,18.623,121.527,123.366,13,5,6,5,5,4,3.968,37.355,39.437,10,5,6,5,6,4,5,5,6,5,5,5,5,6,6,6,6,6,5,6,5,5,5,3,2,3,4,3,3,5,2,6,6,6,6,5,5,5,6,6,5,7,6,6,5,6,5,6,6,5,5,7,5,6,6,5,5,6,6,6,5,5,4,5,5,5,5,6,6,5,5,6,5,6,5,5,6,6,5,5,2,6,6,8,5,2,2,"Overall, it was good.",,60859
08/06/2022 19:26,08/06/2022 19:32,0,100,376,1,08/06/2022 19:32,anonymous,EN,1,33,2,,3,,1,2,3,16,supervisor ,1,4,2,2,,3,13.606,35.716,36.667,9,4,5,5,4,3,3.418,17.761,18.838,7,5,5,5,4,3,4,3,5,3,5,5,5,6,5,5,6,5,3,3,6,4,4,2,2,4,4,6,3,2,3,4,6,6,6,3,4,5,5,5,3,5,4,5,4,6,5,5,5,4,5,4,5,6,6,5,6,6,6,5,6,4,2,5,5,2,4,4,4,6,3,4,5,5,5,5,5,4,5,5,2,5,5,8,7,4,2,,,80406
08/06/2022 20:28,08/06/2022 20:36,0,100,520,1,08/06/2022 20:36,anonymous,EN,1,48,1,,1,,1,1,6,8,Assistant professor,1,3,3,4,,5,4.543,33.669,34.842,7,4,5,5,4,3,4.923,20.976,22.11,5,6,5,5,5,2,6,4,5,6,5,6,6,5,5,4,5,4,4,5,5,4,4,3,2,3,4,3,4,4,4,5,5,5,5,4,6,6,4,3,5,4,5,5,6,6,6,6,3,5,5,4,4,2,2,6,1,2,4,4,2,4,3,4,4,4,4,4,4,6,4,4,6,5,5,5,5,5,5,6,2,4,7,5,5,5,3,N/A,,18145
08/06/2022 21:17,08/06/2022 21:25,0,100,465,1,08/06/2022 21:25,anonymous,EN,1,25,2,,1,,1,1,3,6,Application Support Analyst,1,2,2,1,,5,9.949,39.7,42.853,17,1,2,2,1,6,4.021,16.542,18.099,12,4,1,1,1,5,2,5,1,1,1,4,2,1,2,2,1,5,2,2,6,5,5,3,2,3,4,5,3,4,4,5,5,6,6,3,2,2,5,6,5,6,5,5,3,6,2,2,2,5,5,4,2,5,5,2,4,5,5,6,5,3,5,4,5,4,3,3,3,5,2,5,2,3,2,2,2,2,2,2,2,5,5,8,3,5,4,"I do not feel personally fulfilled by my work, but I'm not sure that I expect to. I also don't hate it.",,87498
08/06/2022 19:55,08/06/2022 20:09,0,100,844,1,08/06/2022 20:09,anonymous,EN,1,31,1,,1,,2,1,4,8,Teacher,1,2,2,2,,5,2.278,45.988,47.62,14,7,7,7,7,1,0.569,22.812,24.456,11,7,5,5,4,2,7,7,7,7,7,7,7,7,5,6,7,7,6,4,7,7,6,4,2,1,4,5,2,4,5,5,6,7,7,7,7,7,6,7,6,6,7,5,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,5,6,6,1,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,2,4,6,4,1,1,1,no comments,,63714
08/06/2022 20:34,08/06/2022 21:24,0,100,2998,1,08/06/2022 21:24,anonymous,EN,1,31,1,,4,,7,1,4,12,head of people,1,3,1,2,,2,79.978,104.099,105.163,8,5,4,4,3,4,5.086,12.497,13.577,6,5,4,5,4,4,5,5,4,4,5,5,4,5,5,4,5,5,4,4,5,4,5,3,2,6,5,4,4,4,4,5,5,5,5,5,4,5,5,6,4,5,5,5,5,6,5,4,,5,6,4,5,5,4,5,4,5,5,5,4,5,3,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,5,5,2,8,8,8,7,7,7,,,76361
08/06/2022 20:23,08/06/2022 20:33,0,100,599,1,08/06/2022 20:33,anonymous,EN,1,29,1,,8,Biracial,1,1,5,1,Executive Assistant,1,2,2,1,,5,11.521,44.102,51.996,12,4,4,6,3,1,4.918,17.928,20.007,12,2,2,1,2,6,1,1,2,1,2,1,2,2,2,4,2,2,1,1,5,6,5,1,2,2,1,2,2,2,2,6,6,6,6,1,2,2,1,2,5,6,2,5,2,6,2,2,4,2,3,5,5,2,2,2,2,2,6,2,1,1,2,3,3,3,2,2,1,2,2,1,1,2,1,1,1,2,2,1,2,4,4,5,3,5,2,,,64488
08/06/2022 21:23,08/06/2022 21:31,0,100,474,1,08/06/2022 21:31,anonymous,EN,1,30,1,,4,,1,1,5,17,Research Assistant,1,2,2,4,,5,5.597,26.987,30.72,10,5,4,5,4,3,3.33,13.346,14.102,13,5,,6,6,2,6,6,6,6,4,4,3,4,5,5,3,6,3,7,5,5,6,3,2,4,4,4,2,4,5,4,5,5,5,5,4,5,4,5,5,6,,6,4,6,6,4,5,5,5,5,5,5,5,6,3,4,4,5,3,5,4,5,4,4,4,4,5,6,3,4,3,5,4,3,3,3,5,5,2,4,4,5,3,7,5,,,69871
08/06/2022 20:25,08/06/2022 20:37,0,100,668,1,08/06/2022 20:37,anonymous,EN,1,56,1,,1,,6,1,5,8,constituent relations coordinator,1,4,4,1,,5,5.557,35.756,38.499,9,6,6,6,6,1,3.643,12.51,16.653,5,5,3,5,5,2,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,2,2,1,2,5,1,2,2,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,2,3,5,4,5,6,5,5,6,5,6,6,6,6,6,6,6,6,2,5,7,7,3,5,1,None,,69173
08/06/2022 19:47,08/06/2022 19:52,0,100,271,1,08/06/2022 19:52,anonymous,EN,1,40,1,,1,,7,1,5,8,Librarian,1,3,3,4,,5,0,0,17.751,0,2,1,3,1,7,0,0,11.138,0,3,3,1,2,5,2,1,5,2,5,3,3,2,1,1,2,3,2,1,6,6,6,1,2,5,2,1,3,3,1,6,7,6,6,2,3,3,2,3,5,2,2,2,1,6,2,2,3,2,2,1,3,3,3,2,2,4,2,3,2,2,6,1,2,2,3,2,3,2,3,2,3,3,3,3,3,3,2,3,2,5,5,6,6,7,7,,,16619
08/06/2022 20:34,08/06/2022 20:53,0,100,1103,1,08/06/2022 20:53,anonymous,EN,1,55,2,,2,,2,3,4,8,Behavior Intervention Specialist ,1,2,2,2,,5,5.634,80.27,83.567,7,7,7,7,7,1,6.614,22.435,25.071,5,7,7,7,7,1,5,1,7,4,4,7,7,7,6,6,7,5,6,5,7,5,1,2,2,5,7,5,1,1,3,4,7,7,6,4,7,6,7,7,7,7,5,7,7,6,6,7,6,5,7,7,7,6,5,7,5,6,6,6,1,7,1,7,7,7,7,6,7,7,5,7,7,7,7,7,7,7,7,7,2,7,8,3,7,2,7,"Survey was clear and understood. No further comments, enjoyable survey. ",,91813
